fy,vendor_key,wave_bill_id,source_row,invoice_date,vendor_raw,invoice_number,net_amount,tax_amount,account_code,amount,method,profile_id
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,2210,179.51,TAX_ITC,
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5002,45.26,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5004,534.49,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5005,38.20,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5007,25.19,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5013,59.65,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5014,40.10,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5016,37.43,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5021,30.55,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5031,4.96,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5032,587.27,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5033,12.22,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5034,549.93,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5035,32.07,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5039,30.17,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5099,238.65,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5100,61.12,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,5205,19.10,VENDOR_PROFILE_ESTIMATE,36
FY2025,COSTCO,664,665,2025-03-19,Costco - Bill,,2352.32,179.51,9000,5.96,VENDOR_PROFILE_ESTIMATE,36
